	0
LOC115265667	0
LOC115265669	0
LOC115265670	0
LOC115265671	0
LOC115265673	0
LOC115265674	0
LOC115265675	0
LOC115265676	0
LOC115265677	0
LOC115265678	0
LOC115265679	0
LOC115265680	0
LOC115265681	0
LOC115265682	0
LOC115265683	0
LOC115265684	0
LOC115265685	0
LOC115265686	0
LOC115265687	0
LOC115265688	0
LOC115265689	0
LOC115265690	0
LOC115265691	0
LOC115265692	0
LOC115265693	0
LOC115265694	0
LOC115265695	0
LOC115265696	0
LOC115265697	0
LOC115265698	0
LOC115265699	0
LOC115265700	0
LOC115265701	3
LOC115265702	0
LOC115265703	0
LOC115265704	0
LOC115265705	0
LOC115265706	0
LOC115265707	0
LOC115265708	0
LOC115265709	0
LOC115265710	0
LOC115265711	0
LOC115265712	0
LOC115265713	0
LOC115265714	0
LOC115265715	0
LOC115265716	0
LOC115265717	0
LOC115265718	0
LOC115265719	0
LOC115265720	0
LOC115265721	0
LOC115265722	0
LOC115265723	0
LOC115265724	0
LOC115265725	0
LOC115265726	0
LOC115265727	0
LOC115265728	0
LOC115265729	0
LOC115265730	0
LOC115265731	0
LOC115265732	0
LOC115265733	0
LOC115265734	0
LOC115265735	0
LOC115265736	0
LOC115265737	0
LOC115265738	0
LOC115265739	0
LOC115265740	0
LOC115265741	0
LOC115265742	0
LOC115265743	0
LOC115265744	0
LOC115265745	0
LOC115265746	0
LOC115265747	0
LOC115265748	0
LOC115265749	0
LOC115265750	0
LOC115265751	0
LOC115265752	0
LOC115265753	0
LOC115265754	0
LOC115265755	0
LOC115265756	0
LOC115265757	0
LOC115265759	0
LOC115265760	0
LOC115265761	0
LOC115265762	0
LOC115265763	0
LOC115265764	0
LOC115265765	0
LOC115265766	0
LOC115265767	0
LOC115265768	0
LOC115265769	0
LOC115265770	0
LOC115265771	0
LOC115265772	1
LOC115265773	0
LOC115265774	0
LOC115265775	0
LOC115265776	0
LOC115265777	0
LOC115265778	0
LOC115265779	0
LOC115265780	0
LOC115265781	0
LOC115265782	0
LOC115265783	0
LOC115265784	0
LOC115265785	0
LOC115265786	0
LOC115265787	0
LOC115265788	0
LOC115265789	0
LOC115265790	0
LOC115265791	1
LOC115265792	1
LOC115265793	0
LOC115265794	0
LOC115265795	0
LOC115265796	0
LOC115265797	0
LOC115265798	0
LOC115265799	0
LOC115265800	0
LOC115265801	0
LOC115265802	0
LOC115265803	0
LOC115265804	0
LOC115265805	0
LOC115265806	0
LOC115265807	0
LOC115265808	0
LOC115265809	0
LOC115265810	0
LOC115265811	3
LOC115265812	1
LOC115265813	0
LOC115265814	0
LOC115265815	0
LOC115265816	0
LOC115265817	0
LOC115265818	0
LOC115265819	0
LOC115265820	0
LOC115265821	0
LOC115265822	0
LOC115265824	0
LOC115265825	0
LOC115265826	0
LOC115265827	0
LOC115265828	0
LOC115265830	0
LOC115265832	0
LOC115265833	0
LOC115265834	0
LOC115265835	0
LOC115265836	0
LOC115265837	0
LOC115265838	0
LOC115265839	0
LOC115265840	0
LOC115265841	0
LOC115265842	0
LOC115265843	26
LOC115265844	0
LOC115265845	0
LOC115265846	0
LOC115265847	0
LOC115265848	0
LOC115265849	0
LOC115265850	0
LOC115265851	0
LOC115265852	0
LOC115265853	0
LOC115265854	0
LOC115265855	0
LOC115265856	0
LOC115265857	0
LOC115265858	0
LOC115265859	1
LOC115265860	0
LOC115265861	0
LOC115265862	0
LOC115265863	0
LOC115265864	0
LOC115265865	0
LOC115265866	0
LOC115265867	0
LOC115265868	0
LOC115265869	0
LOC115265870	0
LOC115265871	0
LOC115265873	0
LOC115265874	0
LOC115265875	0
LOC115265876	0
LOC115265877	0
LOC115265883	0
LOC115265886	0
LOC115265887	0
LOC115265888	0
LOC115265889	0
LOC115265890	0
LOC115265891	0
LOC115265892	0
LOC115265893	0
LOC115265894	0
LOC115265895	0
LOC115265896	0
LOC115265897	0
LOC115265898	0
LOC115265899	0
LOC115265900	0
LOC115265901	0
LOC115265902	0
LOC115265903	0
LOC115265904	0
LOC115265905	0
LOC115265907	0
LOC115265908	0
LOC115265918	0
LOC115265924	0
LOC115266033	0
LOC115266034	0
LOC115266035	0
LOC115266036	0
LOC115266037	0
LOC115266038	0
LOC115266039	0
LOC115266040	0
LOC115266041	1
LOC115266042	0
LOC115266043	0
LOC115266044	0
LOC115266045	0
LOC115266046	0
LOC115266047	0
LOC115266048	0
LOC115266049	0
LOC115266050	1
LOC115266053	0
LOC115266054	0
LOC115266055	0
LOC115266056	0
LOC115266057	0
LOC115266059	0
LOC115266060	0
LOC115266061	0
LOC115266062	0
LOC115266063	0
LOC115266064	0
LOC115266065	0
LOC115266066	1
LOC115266067	0
LOC115266069	3
LOC115266070	1
LOC115266071	0
LOC115266072	1
LOC115266073	0
LOC115266074	56
LOC115266075	0
LOC115266076	0
LOC115266077	0
LOC115266078	0
LOC115266079	0
LOC115266080	0
LOC115266081	0
LOC115266082	0
LOC115266083	0
LOC115266084	0
LOC115266085	0
LOC115266086	10
LOC115266087	0
LOC115266088	0
LOC115266089	0
LOC115266090	0
LOC115266091	0
LOC115266092	14
LOC115266093	0
LOC115266094	0
LOC115266095	3
LOC115266097	0
LOC115266098	0
LOC115266099	0
LOC115266100	1
LOC115266101	0
LOC115266102	0
LOC115266103	3
LOC115266104	0
LOC115266105	2
LOC115266106	0
LOC115266107	0
LOC115266108	0
LOC115266109	0
LOC115266110	1
LOC115266111	4
LOC115266112	0
LOC115266113	0
LOC115266114	0
LOC115266115	0
LOC115266116	0
LOC115266117	0
LOC115266118	0
LOC115266119	0
LOC115266120	0
LOC115266121	0
LOC115266122	0
LOC115266124	0
LOC115266125	0
LOC115266126	0
LOC115266127	0
LOC115266128	0
LOC115266129	0
LOC115266130	0
LOC115266131	0
LOC115266133	0
LOC115266134	0
LOC115266135	0
LOC115266136	0
LOC115266137	0
LOC115266138	0
LOC115266139	0
LOC115266140	2
LOC115266141	0
LOC115266142	0
LOC115266143	0
LOC115266144	0
LOC115266145	0
LOC115266146	0
LOC115266147	1
LOC115266148	0
LOC115266149	0
LOC115266150	0
LOC115266151	0
LOC115266152	0
LOC115266153	0
LOC115266154	0
LOC115266155	0
LOC115266156	0
LOC115266157	0
LOC115266158	0
LOC115266159	0
LOC115266160	0
LOC115266161	0
LOC115266163	0
LOC115266164	0
LOC115266165	1
LOC115266166	0
LOC115266167	0
LOC115266168	0
LOC115266169	0
LOC115266170	0
LOC115266171	0
LOC115266172	0
LOC115266173	0
LOC115266174	0
LOC115266176	0
LOC115266177	0
LOC115266178	0
LOC115266179	0
LOC115266180	0
LOC115266181	0
LOC115266182	0
LOC115266183	0
LOC115266184	0
LOC115266189	9
LOC115266190	0
LOC115266191	0
LOC115266192	0
LOC115266193	0
LOC115266194	0
LOC115266195	0
LOC115266197	0
LOC115266198	0
LOC115266199	0
LOC115266200	0
LOC115266201	0
LOC115266202	0
LOC115266203	0
LOC115266204	0
LOC115266205	0
LOC115266211	0
LOC115266213	0
LOC115266214	0
LOC115266215	0
LOC115266216	0
LOC115266217	0
LOC115266218	2
LOC115266219	0
LOC115266220	0
LOC115266221	0
LOC115266223	0
LOC115266224	0
LOC115266225	0
LOC115266226	0
LOC115266227	0
LOC115266228	0
LOC115266231	0
LOC115266232	0
LOC115266233	0
LOC115266234	0
LOC115266239	0
LOC115266242	0
LOC115266243	0
LOC115266244	0
LOC115266245	0
LOC115266246	0
LOC115266247	0
LOC115266260	0
LOC115266261	0
LOC115266262	0
LOC115266265	0
LOC115266268	1
LOC115266269	0
LOC115266270	0
LOC115266272	0
LOC115266275	0
LOC115266276	0
LOC115266277	0
LOC115266278	0
LOC115266280	0
LOC115266281	0
LOC115266282	0
LOC115266283	0
LOC115266284	0
LOC115266285	0
LOC115266286	0
LOC115266288	0
LOC115266289	0
LOC115266290	0
LOC115266291	0
LOC115266292	0
LOC115266293	0
LOC115266296	1
LOC115266297	0
LOC115266298	0
LOC115266299	0
LOC115266300	0
LOC115266301	0
LOC115266302	0
LOC115266303	0
LOC115266304	0
LOC115266305	0
LOC115266306	2
LOC115266307	0
LOC115266308	0
LOC115266309	0
LOC115266310	0
LOC115266311	0
LOC115266312	0
LOC115266314	0
LOC115266316	0
LOC115266317	0
LOC115266318	0
LOC115266319	0
LOC115266320	0
LOC115266321	0
LOC115266322	0
LOC115266323	0
LOC115266325	0
LOC115266326	0
LOC115266327	0
LOC115266328	0
LOC115266329	0
LOC115266330	0
LOC115266331	0
LOC115266332	0
LOC115266333	0
LOC115266334	0
LOC115266335	0
LOC115266336	0
LOC115266337	0
LOC115266338	0
LOC115266339	2
LOC115266340	0
LOC115266341	0
LOC115266342	0
LOC115266343	0
LOC115266344	0
LOC115266345	0
LOC115266346	0
LOC115266347	0
LOC115266348	0
LOC115266349	0
LOC115266350	2
LOC115266351	0
LOC115266352	0
LOC115266353	0
LOC115266354	0
LOC115266355	0
LOC115266356	0
LOC115266357	0
LOC115266358	0
LOC115266359	0
LOC115266360	0
LOC115266361	0
LOC115266362	0
LOC115266363	0
LOC115266364	0
LOC115266365	0
LOC115266366	0
LOC115266367	0
LOC115266368	0
LOC115266369	0
LOC115266370	0
LOC115266371	0
LOC115266372	0
LOC115266373	0
LOC115266374	0
LOC115266375	0
LOC115266376	0
LOC115266377	4
LOC115266381	0
LOC115266382	0
LOC115266383	0
LOC115266384	0
LOC115266385	0
LOC115266386	0
LOC115266387	0
LOC115266388	0
LOC115266389	0
LOC115266390	0
LOC115266391	0
LOC115266392	0
LOC115266393	0
LOC115266394	0
LOC115266395	0
LOC115266396	0
LOC115266397	0
LOC115266398	0
LOC115266399	0
LOC115266400	0
LOC115266401	0
LOC115266402	0
LOC115266403	0
LOC115266404	0
LOC115266405	0
LOC115266406	0
LOC115266407	0
LOC115266408	0
LOC115266409	0
LOC115266410	0
LOC115266411	0
LOC115266412	0
LOC115266416	0
LOC115266417	0
LOC115266418	0
LOC115266419	0
LOC115266420	0
LOC115266421	0
LOC115266422	0
LOC115266423	0
LOC115266424	0
LOC115266427	0
LOC115266428	0
LOC115266430	0
LOC115266431	0
LOC115266432	0
LOC115266439	0
LOC115266440	0
LOC115266441	0
LOC115266443	0
LOC115266444	0
LOC115266445	0
LOC115266446	0
LOC115266448	0
LOC115266449	0
LOC115266450	0
LOC115266451	0
LOC115266452	0
LOC115266453	0
LOC115266454	0
LOC115266455	0
LOC115266456	0
LOC115266457	0
LOC115266458	0
LOC115266460	0
LOC115266461	0
LOC115266463	0
LOC115266464	0
LOC115266465	0
LOC115266466	0
LOC115266467	0
LOC115266471	0
LOC115266472	0
LOC115266473	0
LOC115266474	0
LOC115266475	0
LOC115266476	0
LOC115266478	0
LOC115266481	0
LOC115266482	0
LOC115266483	0
LOC115266486	0
LOC115266488	0
LOC115266489	0
LOC115266490	0
LOC115266491	0
LOC115266492	0
LOC115266493	0
LOC115266494	0
LOC115266496	0
LOC115266497	0
LOC115266498	0
LOC115266501	1
LOC115266502	0
LOC115266503	0
LOC115266504	0
LOC115266506	1
LOC115266508	0
LOC115266509	0
LOC115266510	0
LOC115266511	0
LOC115266512	0
LOC115266514	0
LOC115266515	0
LOC115266516	0
LOC115266517	0
LOC115266518	0
LOC115266519	0
LOC115266520	0
LOC115266521	0
LOC115266522	0
LOC115266523	0
LOC115266524	0
LOC115266525	0
LOC115266526	0
LOC115266529	0
LOC115266531	0
LOC115266532	0
LOC115266535	0
LOC115266536	0
LOC115266541	0
LOC115266542	0
LOC115266544	0
LOC115266546	0
LOC115266547	0
LOC115266549	0
LOC115266550	0
LOC115266551	0
LOC115266552	0
LOC115266554	0
LOC115266556	0
LOC115266557	0
LOC115266558	0
LOC115266559	0
LOC115266560	0
LOC115266561	0
LOC115266562	0
LOC115266563	0
LOC115266564	0
LOC115266565	0
LOC115266566	2
LOC115266567	0
LOC115266568	0
LOC115266569	0
LOC115266570	0
LOC115266571	0
LOC115266572	0
LOC115266573	0
LOC115266574	0
LOC115266575	0
LOC115266576	0
LOC115266578	0
LOC115266579	1
LOC115266580	0
LOC115266583	0
LOC115266584	1
LOC115266585	0
LOC115266586	0
LOC115266587	0
LOC115266588	0
LOC115266589	0
LOC115266591	0
LOC115266592	0
LOC115266594	0
LOC115266595	0
LOC115266596	0
LOC115266597	1
LOC115266598	0
LOC115266599	0
LOC115266600	0
LOC115266601	0
LOC115266602	2
LOC115266603	0
LOC115266604	0
LOC115266605	0
LOC115266606	0
LOC115266607	0
LOC115266608	0
LOC115266609	0
LOC115266610	0
LOC115266611	0
LOC115266613	0
LOC115266614	0
LOC115266615	2
LOC115266616	0
LOC115266617	0
LOC115266618	0
LOC115266619	1
LOC115266620	0
LOC115266621	0
LOC115266622	0
LOC115266623	0
LOC115266624	0
LOC115266625	0
LOC115266626	0
LOC115266627	0
LOC115266628	0
LOC115266629	0
LOC115266630	0
LOC115266631	0
LOC115266632	0
LOC115266633	0
LOC115266634	0
LOC115266635	0
LOC115266636	0
LOC115266637	0
LOC115266638	0
LOC115266639	0
LOC115266640	0
LOC115266641	0
LOC115266642	0
LOC115266644	0
LOC115266645	0
LOC115266646	0
LOC115266647	0
LOC115266648	0
LOC115266649	0
LOC115266650	0
LOC115266651	0
LOC115266652	0
LOC115266653	0
LOC115266654	0
LOC115266655	0
LOC115266656	0
LOC115266657	0
LOC115266658	0
LOC115266659	0
LOC115266660	0
LOC115266661	0
LOC115266662	0
LOC115266663	0
LOC115266664	0
LOC115266665	0
LOC115266666	0
LOC115266667	0
LOC115266668	0
LOC115266669	0
LOC115266670	0
LOC115266671	0
LOC115266673	0
LOC115266674	0
LOC115266675	0
LOC115266678	0
LOC115266679	0
LOC115266680	0
LOC115266681	0
LOC115266682	0
LOC115266683	0
LOC115266684	0
LOC115266685	0
LOC115266687	0
LOC115266688	0
LOC115266689	0
LOC115266690	0
LOC115266692	0
LOC115266693	0
LOC115266694	0
LOC115266695	0
LOC115266696	0
LOC115266697	0
LOC115266698	0
LOC115266704	0
LOC115266705	0
LOC115266706	0
LOC115266707	0
LOC115266708	0
LOC115266709	0
LOC115266710	0
LOC115266711	0
LOC115266712	0
LOC115266713	0
LOC115266714	0
LOC115266715	0
LOC115266717	0
LOC115266718	0
LOC115266719	0
LOC115266720	0
LOC115266721	0
LOC115266722	0
LOC115266723	0
LOC115266725	0
LOC115266726	0
LOC115266727	0
LOC115266728	0
LOC115266729	0
LOC115266730	2
LOC115266731	0
LOC115266732	0
LOC115266733	0
LOC115266734	0
LOC115266735	0
LOC115266736	0
LOC115266737	0
LOC115266738	0
LOC115266739	0
LOC115266740	0
LOC115266741	0
LOC115266743	0
LOC115266744	0
LOC115266745	0
LOC115266746	0
LOC115266747	0
LOC115266748	1
LOC115266749	0
LOC115266750	0
LOC115266751	0
LOC115266752	0
LOC115266753	0
LOC115266754	0
LOC115266755	0
LOC115266756	0
LOC115266757	0
LOC115266759	0
LOC115266761	0
LOC115266762	0
LOC115266763	0
LOC115266768	0
LOC115266769	0
LOC115266771	0
LOC115266772	0
LOC115266773	0
LOC115266775	0
LOC115266776	0
LOC115266777	0
LOC115266778	0
LOC115266779	0
LOC115266780	0
LOC115266781	0
LOC115266782	0
LOC115266783	0
LOC115266784	0
LOC115266785	0
LOC115266786	0
LOC115266787	0
LOC115266788	0
LOC115266789	0
LOC115266791	2
LOC115266792	0
LOC115266793	0
LOC115266794	0
LOC115266795	1
LOC115266796	0
LOC115266797	0
LOC115266798	1
LOC115266799	1
LOC115266800	0
LOC115266801	0
LOC115266802	0
LOC115266803	0
LOC115266804	0
LOC115266805	0
LOC115266806	1
LOC115266807	0
LOC115266808	0
LOC115266809	0
LOC115266810	0
LOC115266811	0
LOC115266812	0
LOC115266813	0
LOC115266814	0
LOC115266816	0
LOC115266817	0
LOC115266818	0
LOC115266819	0
LOC115266820	0
LOC115266821	0
LOC115266822	0
LOC115266823	0
LOC115266824	0
LOC115266825	0
LOC115266826	0
LOC115266827	0
LOC115266828	0
LOC115266832	0
LOC115266833	0
LOC115266835	0
LOC115266836	0
LOC115266837	0
LOC115266838	0
LOC115266839	0
LOC115266840	0
LOC115266841	0
LOC115266842	5
LOC115266844	0
LOC115266845	0
LOC115266850	0
LOC115266852	0
LOC115266853	0
LOC115266854	0
LOC115266855	0
LOC115266857	0
LOC115266858	0
LOC115266859	0
LOC115266860	0
LOC115266862	0
LOC115266863	0
LOC115266864	0
LOC115266865	0
LOC115266866	0
LOC115266867	0
LOC115266868	0
LOC115266869	0
LOC115266877	0
LOC115266878	0
LOC115266879	0
LOC115266880	0
LOC115266881	0
LOC115266882	0
LOC115266883	0
LOC115266884	0
LOC115266885	0
LOC115266886	0
LOC115266887	3
LOC115266888	0
LOC115266890	0
LOC115266893	0
LOC115266894	0
LOC115266895	0
LOC115266897	0
LOC115266898	0
LOC115266900	0
LOC115266901	2
LOC115266902	0
LOC115266903	0
LOC115266904	0
LOC115266905	0
LOC115266907	0
LOC115266910	0
LOC115266912	0
LOC115266913	0
LOC115266914	0
LOC115266915	0
LOC115266916	1
LOC115266917	0
LOC115266918	0
LOC115266919	0
LOC115266921	0
LOC115266922	0
LOC115266923	0
LOC115266924	1
LOC115266925	0
LOC115266926	1
LOC115266927	0
LOC115266928	0
LOC115266929	0
LOC115266930	0
LOC115266931	0
LOC115266932	0
LOC115266934	0
LOC115266935	0
LOC115266936	0
LOC115266938	0
LOC115266939	0
LOC115266940	0
LOC115266941	0
LOC115266942	0
LOC115266943	0
LOC115266944	0
LOC115266945	0
LOC115266946	0
LOC115266948	0
LOC115266949	0
LOC115266950	0
LOC115266951	0
LOC115266952	0
LOC115266953	0
LOC115266954	0
LOC115266955	0
LOC115266956	0
LOC115266957	0
LOC115266958	0
LOC115266959	0
LOC115266960	0
LOC115266961	0
LOC115266962	0
LOC115266963	1
LOC115266964	0
LOC115266965	0
LOC115266967	0
LOC115266968	0
LOC115266972	0
LOC115266973	0
LOC115266974	0
LOC115266975	0
LOC115266976	0
LOC115266977	0
LOC115266979	2
LOC115266980	0
LOC115266981	0
LOC115266982	0
LOC115266983	0
LOC115266984	0
LOC115266985	0
LOC115266986	0
LOC115266987	0
LOC115266988	0
LOC115266989	0
LOC115266991	0
LOC115266992	0
LOC115266993	0
LOC115266994	1
LOC115266995	0
LOC115266996	0
LOC115266997	0
LOC115266998	0
LOC115266999	0
LOC115267000	0
LOC115267001	0
LOC115267002	0
LOC115267003	0
LOC115267005	0
LOC115267006	0
LOC115267007	0
LOC115267008	0
LOC115267010	0
LOC115267012	0
LOC115267013	0
LOC115267014	0
LOC115267015	0
LOC115267017	0
LOC115267018	0
LOC115267019	0
LOC115267022	0
LOC115267024	0
LOC115267025	0
LOC115267026	0
LOC115267027	0
LOC115267028	0
LOC115267030	0
LOC115267031	0
LOC115267032	0
LOC115267034	0
LOC115267035	0
LOC115267036	0
LOC115267037	0
LOC115267038	0
LOC115267040	0
LOC115267041	0
LOC115267042	0
LOC115267043	0
LOC115267044	0
LOC115267045	0
LOC115267046	3
LOC115267047	0
LOC115267048	0
LOC115267050	0
LOC115267051	0
LOC115267052	0
LOC115267053	0
LOC115267054	0
LOC115267055	0
LOC115267056	0
LOC115267057	0
LOC115267059	0
LOC115267060	0
LOC115267061	0
LOC115267062	0
LOC115267063	0
LOC115267064	0
LOC115267065	0
LOC115267066	0
LOC115267067	0
LOC115267068	0
LOC115267069	0
LOC115267070	0
LOC115267071	0
LOC115267072	0
LOC115267073	0
LOC115267074	5
LOC115267075	0
LOC115267076	0
LOC115267077	3
LOC115267078	1
LOC115267079	0
LOC115267081	0
LOC115267082	0
LOC115267083	1
LOC115267085	0
LOC115267086	0
LOC115267087	0
LOC115267088	0
LOC115267089	0
LOC115267091	0
LOC115267092	0
LOC115267093	0
LOC115267094	0
LOC115267095	0
LOC115267096	0
LOC115267097	0
LOC115267098	0
LOC115267099	0
LOC115267112	0
LOC115267113	0
LOC115267115	0
LOC115267116	1
LOC115267117	0
LOC115267118	0
LOC115267119	0
LOC115267120	2
LOC115267121	0
LOC115267124	0
LOC115267125	0
LOC115267126	0
LOC115267128	0
LOC115267130	0
LOC115267132	1
LOC115267133	1
LOC115267134	0
LOC115267135	0
LOC115267136	0
LOC115267137	3
LOC115267142	0
LOC115267143	0
LOC115267144	0
LOC115267145	0
LOC115267146	0
LOC115267148	0
LOC115267149	0
LOC115267150	0
LOC115267151	0
LOC115267156	0
LOC115267157	0
LOC115267158	0
LOC115267159	0
LOC115267160	0
LOC115267163	0
LOC115267164	0
LOC115267165	1
LOC115267166	0
LOC115267167	0
LOC115267168	0
LOC115267169	0
LOC115267170	0
LOC115267172	0
LOC115267173	0
LOC115267174	0
LOC115267175	0
LOC115267176	0
LOC115267178	0
LOC115267179	0
LOC115267180	1
LOC115267181	0
LOC115267182	0
LOC115267183	0
LOC115267184	0
LOC115267185	0
LOC115267186	0
LOC115267187	0
LOC115267188	0
LOC115267189	0
LOC115267190	0
LOC115267191	0
LOC115267192	0
LOC115267193	0
LOC115267194	0
LOC115267195	0
LOC115267196	0
LOC115267197	0
LOC115267198	0
LOC115267199	0
LOC115267200	0
LOC115267201	0
LOC115267202	0
LOC115267203	0
LOC115267204	0
LOC115267205	0
LOC115267206	0
LOC115267207	0
LOC115267208	0
LOC115267209	1
LOC115267210	0
LOC115267211	0
LOC115267212	0
LOC115267213	0
LOC115267214	1
LOC115267215	0
LOC115267216	0
LOC115267218	0
LOC115267219	0
LOC115267220	0
LOC115267221	0
LOC115267222	0
LOC115267223	0
LOC115267224	0
LOC115267225	0
LOC115267226	0
LOC115267227	0
LOC115267228	0
LOC115267229	0
LOC115267230	0
LOC115267231	0
LOC115267232	0
LOC115267233	0
LOC115267234	0
LOC115267235	0
LOC115267236	0
LOC115267237	0
LOC115267238	0
LOC115267239	0
LOC115267240	0
LOC115267241	0
LOC115267242	0
LOC115267243	0
LOC115267244	0
LOC115267245	0
LOC115267246	0
LOC115267247	0
LOC115267248	0
LOC115267249	0
LOC115267250	0
LOC115267251	0
LOC115267252	0
LOC115267253	0
LOC115267256	0
LOC115267257	0
LOC115267258	0
LOC115267259	0
LOC115267260	0
LOC115267261	0
LOC115267262	0
LOC115267263	0
LOC115267264	0
LOC115267265	0
LOC115267266	0
LOC115267267	0
LOC115267268	0
LOC115267269	0
LOC115267270	0
LOC115267271	0
LOC115267273	0
LOC115267274	0
LOC115267275	0
LOC115267276	0
LOC115267277	0
LOC115267279	0
LOC115267280	1
LOC115267281	0
LOC115267282	0
LOC115267285	0
LOC115267286	0
LOC115267287	3
LOC115267288	0
LOC115267289	0
LOC115267291	1
LOC115267292	0
LOC115267294	0
LOC115267295	0
LOC115267297	0
LOC115267298	0
LOC115267299	0
LOC115267300	0
LOC115267301	0
LOC115267302	0
LOC115267303	0
LOC115267306	0
LOC115267307	0
LOC115267308	0
LOC115267309	0
LOC115267310	0
LOC115267311	0
LOC115267312	0
LOC115267313	0
LOC115267314	0
LOC115267316	0
LOC115267317	0
LOC115267318	0
LOC115267319	0
LOC115267320	0
LOC115267321	0
LOC115267322	25
LOC115267323	0
LOC115267324	0
LOC115267325	0
LOC115267326	0
LOC115267327	0
LOC115267328	0
LOC115267329	0
LOC115267331	0
LOC115267333	0
LOC115267334	0
LOC115267335	0
LOC115267336	0
LOC115267337	0
LOC115267338	0
LOC115267339	0
LOC115267340	0
LOC115267342	0
LOC115267344	0
LOC115267345	0
LOC115267346	0
LOC115267347	0
LOC115267348	0
LOC115267349	0
LOC115267350	0
LOC115267351	0
LOC115267352	0
LOC115267353	0
LOC115267354	0
LOC115267355	0
LOC115267356	0
LOC115267357	0
LOC115267358	0
LOC115267359	0
LOC115267361	0
LOC115267362	0
LOC115267363	4
LOC115267365	0
LOC115267366	0
LOC115267369	0
LOC115267370	0
LOC115267371	0
LOC115267372	0
LOC115267373	0
LOC115267374	0
LOC115267376	0
LOC115267377	0
LOC115267378	0
LOC115267379	0
LOC115267380	0
LOC115267381	0
LOC115267382	0
LOC115267383	0
LOC115267385	0
LOC115267386	0
LOC115267387	0
LOC115267388	0
LOC115267389	0
LOC115267390	0
LOC115267391	0
LOC115267392	0
LOC115267394	0
LOC115267395	0
LOC115267396	0
LOC115267400	0
LOC115267401	0
LOC115267402	0
LOC115267403	0
LOC115267405	0
LOC115267406	0
LOC115267407	0
LOC115267409	0
LOC115267410	0
LOC115267411	0
LOC115267412	0
LOC115267414	0
LOC115267415	0
LOC115267416	0
LOC115267418	0
LOC115267419	1
LOC115267420	0
LOC115267421	0
LOC115267422	0
LOC115267424	0
LOC115267425	0
LOC115267427	0
LOC115267428	0
LOC115267429	0
LOC115267430	0
LOC115267431	0
LOC115267433	0
LOC115267434	1
LOC115267436	0
LOC115267437	0
LOC115267438	0
LOC115267440	0
LOC115267441	0
LOC115267442	0
LOC115267443	0
LOC115267444	0
LOC115267446	0
LOC115267447	0
LOC115267448	0
LOC115267451	0
LOC115267452	0
LOC115267455	0
LOC115267456	0
LOC115267461	0
LOC115267462	0
LOC115267464	0
LOC115267465	0
LOC115267466	0
LOC115267467	0
LOC115267468	0
LOC115267469	0
LOC115267470	0
LOC115267471	0
LOC115267473	0
LOC115267475	0
LOC115267476	0
LOC115267479	0
LOC115267480	0
LOC115267481	0
LOC115267482	0
LOC115267483	0
LOC115267484	0
LOC115267485	0
LOC115267486	0
LOC115267487	0
LOC115267488	0
LOC115267489	0
LOC115267490	0
LOC115267491	0
LOC115267492	0
LOC115267493	0
LOC115267494	0
LOC115267495	0
LOC115267496	0
LOC115267497	1
LOC115267498	1
LOC115267499	0
LOC115267500	0
LOC115267501	0
LOC115267502	0
LOC115267503	0
LOC115267504	0
LOC115267505	0
LOC115267507	0
LOC115267508	0
LOC115267509	0
LOC115267510	0
LOC115267511	0
LOC115267513	0
LOC115267514	0
LOC115267515	0
LOC115267516	0
LOC115267517	0
LOC115267518	0
LOC115267519	0
LOC115267520	0
LOC115267521	0
LOC115267522	0
LOC115267527	0
LOC115267528	0
LOC115267529	0
LOC115267532	0
LOC115267533	0
LOC115267535	0
LOC115267536	0
LOC115267537	0
LOC115267538	0
LOC115267539	0
LOC115267540	0
LOC115267542	0
LOC115267543	0
LOC115267544	0
LOC115267545	0
LOC115267548	0
LOC115267549	0
LOC115267550	0
LOC115267551	2
LOC115267552	0
LOC115267553	0
LOC115267554	0
LOC115267555	0
LOC115267556	0
LOC115267557	0
LOC115267558	0
LOC115267559	0
LOC115267560	0
LOC115267561	0
LOC115267562	0
LOC115267563	0
LOC115267570	0
LOC115267572	0
LOC115267573	0
LOC115267574	0
LOC115267575	0
LOC115267577	0
LOC115267578	0
LOC115267579	0
LOC115267581	0
LOC115267582	0
LOC115267583	0
LOC115267585	0
LOC115267587	0
LOC115267588	0
LOC115267589	0
LOC115267590	0
LOC115267591	0
LOC115267592	0
LOC115267593	14
LOC115267594	1
LOC115267595	0
LOC115267596	0
LOC115267597	0
LOC115267598	0
LOC115267599	0
LOC115267600	0
LOC115267602	0
LOC115267604	0
LOC115267605	0
LOC115267606	0
LOC115267607	0
LOC115267608	0
LOC115267609	0
LOC115267610	0
LOC115267612	0
LOC115267613	0
LOC115267615	0
LOC115267616	0
LOC115267617	0
LOC115267618	0
LOC115267619	0
LOC115267620	0
LOC115267621	0
LOC115267622	0
LOC115267623	0
LOC115267624	0
LOC115267625	0
LOC115267626	0
LOC115267627	0
LOC115267629	0
LOC115267630	0
LOC115267631	0
LOC115267632	0
LOC115267634	0
LOC115267635	0
LOC115267636	0
LOC115267637	0
LOC115267640	0
LOC115267642	0
LOC115267643	2
LOC115267644	0
LOC115267645	0
LOC115267646	0
LOC115267647	0
LOC115267648	0
LOC115267649	0
LOC115267651	0
LOC115267653	0
LOC115267654	0
LOC115267656	0
LOC115267657	0
LOC115267658	0
LOC115267660	0
LOC115267661	0
